archivo,lsm_spacy,lsm_liwc,grupo
00-1519_SCHL_vs_BRAM,0.9106333464322623,0.89,SCOTUS
00-1519_SCHL_vs_BREY,0.8493253231781951,0.83,SCOTUS
00-1519_GINS_vs_SCAL,0.9166198107931077,0.89,SCOTUS
00-1519_GINS_vs_STEV,0.9402560565447605,0.88,SCOTUS
00-1519_GINS_vs_BRAM,0.8915408319188362,0.85,SCOTUS
00-1519_GINS_vs_BREY,0.8920492070999199,0.84,SCOTUS
00-1519_SCAL_vs_STEV,0.9145287740303828,0.93,SCOTUS
00-1519_SCAL_vs_BRAM,0.8801643138296795,0.88,SCOTUS
00-1519_SCAL_vs_BREY,0.9526516763959406,0.94,SCOTUS
00-1519_STEV_vs_BRAM,0.919103397673102,0.9,SCOTUS
00-1519_STEV_vs_BREY,0.9055669374155713,0.92,SCOTUS
00-1519_BRAM_vs_BREY,0.8539242342775124,0.88,SCOTUS
