archivo,lsm_spacy,lsm_liwc,grupo
sw3529-ms98-a.phrases,0.7748685303830792,0.89,SW_PROCESSED
sw3530-ms98-a.phrases,0.658391093339718,0.83,SW_PROCESSED
sw3535-ms98-a.phrases,0.8940447140164285,0.93,SW_PROCESSED
sw3538-ms98-a.phrases,0.9000236386214665,0.84,SW_PROCESSED
sw3546-ms98-a.phrases,0.8499750758087712,0.93,SW_PROCESSED
sw3567-ms98-a.phrases,0.8562581033662846,0.84,SW_PROCESSED
sw3595-ms98-a.phrases,0.8727799701730448,0.92,SW_PROCESSED
sw3603-ms98-a.phrases,0.8811951231249768,0.89,SW_PROCESSED
sw3622-ms98-a.phrases,0.8540168930112026,0.9,SW_PROCESSED
sw3628-ms98-a.phrases,0.7942057392004137,0.89,SW_PROCESSED
sw3632-ms98-a.phrases,0.8856046964625082,0.87,SW_PROCESSED
sw3641-ms98-a.phrases,0.7892990118506598,0.9,SW_PROCESSED
sw3651-ms98-a.phrases,0.80177921252325,0.83,SW_PROCESSED
sw3661-ms98-a.phrases,0.8367847827957393,0.89,SW_PROCESSED
sw3679-ms98-a.phrases,0.8282195407939688,0.85,SW_PROCESSED
sw3682-ms98-a.phrases,0.8319308826132449,0.84,SW_PROCESSED
sw3686-ms98-a.phrases,0.7361244385024021,0.83,SW_PROCESSED
sw3698-ms98-a.phrases,0.8714401363783557,0.94,SW_PROCESSED
sw3700-ms98-a.phrases,0.7026637902166472,0.69,SW_PROCESSED
sw3702-ms98-a.phrases,0.8952369184937105,0.9,SW_PROCESSED
sw3724-ms98-a.phrases,0.768190692944738,0.9,SW_PROCESSED
sw3735-ms98-a.phrases,0.8664824421962685,0.86,SW_PROCESSED
sw3747-ms98-a.phrases,0.6504740221326565,0.79,SW_PROCESSED
sw3757-ms98-a.phrases,0.8661412760992435,0.87,SW_PROCESSED
sw3758-ms98-a.phrases,0.827088594554145,0.87,SW_PROCESSED
sw3760-ms98-a.phrases,0.9090505638626707,0.93,SW_PROCESSED
sw3771-ms98-a.phrases,0.8586166161473479,0.88,SW_PROCESSED
sw3777-ms98-a.phrases,0.6251115946026126,0.87,SW_PROCESSED
sw3783-ms98-a.phrases,0.9203900151164565,0.92,SW_PROCESSED
sw3811-ms98-a.phrases,0.7594576034727866,0.78,SW_PROCESSED
sw3819-ms98-a.phrases,0.8236161029604242,0.86,SW_PROCESSED
sw3826-ms98-a.phrases,0.8424145648598618,0.83,SW_PROCESSED
sw3829-ms98-a.phrases,0.8571384322326787,0.88,SW_PROCESSED
sw3836-ms98-a.phrases,0.8496436023363936,0.91,SW_PROCESSED
sw3848-ms98-a.phrases,0.873560417803046,0.88,SW_PROCESSED
sw3857-ms98-a.phrases,0.8608270695157535,0.89,SW_PROCESSED
sw3860-ms98-a.phrases,0.7815187615146896,0.83,SW_PROCESSED
sw3861-ms98-a.phrases,0.8691696121544135,0.83,SW_PROCESSED
sw3878-ms98-a.phrases,0.8190739392033627,0.93,SW_PROCESSED
sw3905-ms98-a.phrases,0.8679074875983798,0.87,SW_PROCESSED
sw3906-ms98-a.phrases,0.7947787304824515,0.84,SW_PROCESSED
sw3927-ms98-a.phrases,0.8708673736377428,0.88,SW_PROCESSED
sw3942-ms98-a.phrases,0.8062797790915494,0.8,SW_PROCESSED
sw3945-ms98-a.phrases,0.8453164857972426,0.9,SW_PROCESSED
sw3946-ms98-a.phrases,0.888512482350346,0.9,SW_PROCESSED
sw3958-ms98-a.phrases,0.8537622345147501,0.9,SW_PROCESSED
sw3964-ms98-a.phrases,0.8762297778497109,0.87,SW_PROCESSED
sw3976-ms98-a.phrases,0.8501284284168548,0.93,SW_PROCESSED
sw4020-ms98-a.phrases,0.8038436902792091,0.86,SW_PROCESSED
sw4024-ms98-a.phrases,0.9159267349041402,0.92,SW_PROCESSED
sw4027-ms98-a.phrases,0.8611562794717054,0.88,SW_PROCESSED
sw4030-ms98-a.phrases,0.8747917865842642,0.89,SW_PROCESSED
sw4060-ms98-a.phrases,0.8651300687790597,0.87,SW_PROCESSED
sw4066-ms98-a.phrases,0.8358022322519566,0.88,SW_PROCESSED
sw4090-ms98-a.phrases,0.8379243727506581,0.87,SW_PROCESSED
sw4104-ms98-a.phrases,0.8224368448062573,0.88,SW_PROCESSED
sw4105-ms98-a.phrases,0.8653655257010529,0.91,SW_PROCESSED
sw4113-ms98-a.phrases,0.7053683528260292,0.91,SW_PROCESSED
sw4114-ms98-a.phrases,0.8466239768705445,0.88,SW_PROCESSED
sw4115-ms98-a.phrases,0.7432956659637798,0.83,SW_PROCESSED
sw4128-ms98-a.phrases,0.8585355016721274,0.87,SW_PROCESSED
sw4130-ms98-a.phrases,0.734238711938179,0.88,SW_PROCESSED
sw4141-ms98-a.phrases,0.8171899286079668,0.83,SW_PROCESSED
sw4149-ms98-a.phrases,0.8070481794176866,0.84,SW_PROCESSED
sw4164-ms98-a.phrases,0.8005480821325268,0.9,SW_PROCESSED
sw4186-ms98-a.phrases,0.8019789365694592,0.85,SW_PROCESSED
sw4196-ms98-a.phrases,0.7890401410405481,0.84,SW_PROCESSED
sw4200-ms98-a.phrases,0.7922928610129709,0.84,SW_PROCESSED
sw4201-ms98-a.phrases,0.8766374057438685,0.93,SW_PROCESSED
sw4205-ms98-a.phrases,0.5866802019288645,0.75,SW_PROCESSED
sw4206-ms98-a.phrases,0.7976216328631799,0.85,SW_PROCESSED
sw4211-ms98-a.phrases,0.7966630726623789,0.8,SW_PROCESSED
sw4215-ms98-a.phrases,0.7838911758014504,0.95,SW_PROCESSED
sw4218-ms98-a.phrases,0.8762518016765759,0.92,SW_PROCESSED
sw4222-ms98-a.phrases,0.8925552024529596,0.86,SW_PROCESSED
sw4229-ms98-a.phrases,0.8752635932893362,0.93,SW_PROCESSED
sw4241-ms98-a.phrases,0.7604044168290996,0.82,SW_PROCESSED
sw4254-ms98-a.phrases,0.861437144178553,0.9,SW_PROCESSED
sw4265-ms98-a.phrases,0.8887663157378138,0.87,SW_PROCESSED
sw4281-ms98-a.phrases,0.7907904631781764,0.92,SW_PROCESSED
